search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2004007562-A,Method and apparatus for enhancing security of data ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Denis A Pochuev, Robert P Walrath, Trevor Wells, デニス・エイ・ポチュエヴ, トレヴォー・ウェルス, ロバート・ピー・ウォルラス",2002-04-29,2003-04-09,2004-01-08,,https://patents.google.com/patent/JP2004007562A/en,https://patentimages.storage.googleapis.com/b7/b6/b7/62d79e3feb04f8/2004007562-3.png
JP-2008192164-A,Graphical image forming analytical method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Mehrotra Gautam, M Brown John, ガウタム・メロトラ, ジョン・エム・ブラウン",1997-03-27,2008-03-06,2008-08-21,,https://patents.google.com/patent/JP2008192164A/en,https://patentimages.storage.googleapis.com/2c/96/d2/1a2c4b74e64027/2008192164-5.png
JP-2004007438-A,Computer programmed so as to reorganize image ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Robert Cazier, ロバート・キャジーア",2002-02-27,2003-02-27,2004-01-08,,https://patents.google.com/patent/JP2004007438A/en,https://patentimages.storage.googleapis.com/ff/38/f0/6b517d7ffad0e5/2004007438-3.png
JP-2004047953-A,Apparatus and method for assembling ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Dan Cromwell, James Hensley, Rudy Rivera, ジェイムズ　ヘンスリー, ダン　クロムウェル, ルディ　リベラ",2002-05-31,2003-04-21,2004-02-12,,https://patents.google.com/patent/JP2004047953A/en,https://patentimages.storage.googleapis.com/8a/d0/d1/f68287d2a68f46/2004047953-3.png
JP-2005135930-A,Tunneling emitter and forming method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Zhizang Chen, Sriram Ramamoorthi, スリラム・ラマモールシ, ツィーツァン・チェン",2001-10-31,2005-02-16,2005-05-26,,https://patents.google.com/patent/JP2005135930A/en,https://patentimages.storage.googleapis.com/e2/dd/47/f222cde5a0e308/2005135930-4.png
JP-2009043404-A,Universal cartridge magazine system and method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Leslie G Christie Jr, Mark A Smith, エー  スミス マーク, リー  クリスティー  ジュニア レスリー",2001-09-24,2008-10-14,2009-02-26,,https://patents.google.com/patent/JP2009043404A/en,https://patentimages.storage.googleapis.com/59/91/4f/d0aabe7a37e3e1/2009043404-3.png
JP-2008203862-A,Camera operating according to speed requirements of photographer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Heather N Bean, Matt Flach, Mark N Robins, エヌ  ビーン ヘーサ, エヌ  ロビン マーク, フラッチ マット",2001-11-28,2008-03-12,2008-09-04,,https://patents.google.com/patent/JP2008203862A/en,https://patentimages.storage.googleapis.com/55/d1/b3/08adce18628aa4/2008203862-3.png
JP-2006119654-A,Colorless toner formulated to improve light fastness of ink jet inkprint and method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Michael H Lee, An-Chung Robert Lin, アン−チュン・ロバート・リン, マイケル・エイチ・リー",2000-12-20,2005-11-15,2006-05-11,,https://patents.google.com/patent/JP2006119654A/en,
JP-2002134228-A,Method and device to reduce opportunity of erroneous removal or insertion of parts ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas W Ives, A Robert Last, ダブリュー  トーマス アイビス, エー  ロバート ラスト",2000-09-26,2001-09-06,2002-05-10,,https://patents.google.com/patent/JP2002134228A/en,
JP-2003256836-A,Intelligent feature selection and pan zoom control ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David Neil Slatter, デイヴィッド・ニール・スラッター",2001-07-10,2002-07-10,2003-09-12,,https://patents.google.com/patent/JP2003256836A/en,
JP-2003322576-A,Pressure sensor and pressure system and method of manufacturing pressure sensor ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Chien-Hua Chen, ヂャン チエン・ワー",2002-04-10,2003-03-06,2003-11-14,,https://patents.google.com/patent/JP2003322576A/en,
JP-2001267523-A,Magnetic memory cell having symmetrical switching characteristic ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Anthony, Manoj K Bhattacharyya, トーマス・シー・アンソニー, マノイ・ケイ・バタチャーヤ",2000-01-27,2001-01-29,2001-09-28,,https://patents.google.com/patent/JP2001267523A/en,
JP-2001350783-A,Shopping supporting method and service system ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Simon E Crouch, Anson Colin I, James Thomas Edward Mcdonnell, Michael P Spratt, John Deryk Waters, コリン・イアンソン, ジェイムス・トーマス・エドワード・マクドネル, シモン・イー・クロウチ, ジョン・デリュク・ウォターズ, マイケル・ピー・スプラット",2000-04-20,2001-04-11,2001-12-21,,https://patents.google.com/patent/JP2001350783A/en,
JP-2003224712-A,Method and apparatus to detect and compensate for skew in printing device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Laurent A Regimbal, ローレント・エー・レジンバル",2001-11-19,2002-11-19,2003-08-08,,https://patents.google.com/patent/JP2003224712A/en,
JP-2003264697-A,Method for improving speed of data processing ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas B Pritchard, トーマス・ビー・プリチャード",2002-01-18,2002-12-17,2003-09-19,,https://patents.google.com/patent/JP2003264697A/en,
JP-2003271400-A,Method for performing critical task ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jonathan K Ross, ジョナサン・ケイ・ロス",2002-03-04,2003-03-04,2003-09-26,,https://patents.google.com/patent/JP2003271400A/en,
JP-2003217439-A,Planar electron emitter device having improved emission area and its manufacturing method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Vu Thien Binh, Henryk Birecki, ヴ・ティエン・ビン, ヘンリク・ビレッキ",2002-01-09,2002-12-26,2003-07-31,,https://patents.google.com/patent/JP2003217439A/en,
JP-2003274251-A,System for capture many camera images at roughly the same time ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ted B Ziemkowski, シダー・ビー・ジムコフスキー",2002-01-16,2003-01-10,2003-09-26,,https://patents.google.com/patent/JP2003274251A/en,
JP-2003008988-A,Method and apparatus for the removal of flash artifacts ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John M Baron, ジョン・エム・バロン",2001-04-11,2002-04-04,2003-01-10,,https://patents.google.com/patent/JP2003008988A/en,
JP-2001356970-A,Method for mapping data storage space in redundant unit ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","M Diamond Brian, Wade A Dolphin, ウェード・エー・ドルフィン, ブライアン・エム・ダイアモンド",2000-04-24,2001-04-09,2001-12-26,,https://patents.google.com/patent/JP2001356970A/en,
JP-2002225271-A,Module manager of wide array ink-jet print head assembly ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Daryl E Anderson, Michael J Barbour, Dennis J Schloeman, ダリル・イー・アンダーソン, デニス・ジェイ・シュローマン, マイケル・ジェイ・バーボウル",2001-01-05,2001-12-27,2002-08-14,,https://patents.google.com/patent/JP2002225271A/en,
JP-2003143255-A,Method for automatically disabling cell phone ringing ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Sui-Hing Leung, スイ−ヒン・リュン",2001-08-10,2002-08-09,2003-05-16,,https://patents.google.com/patent/JP2003143255A/en,
JP-2002359981-A,Flextensional transducer and forming method therefor ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Antonio S Cruz-Uribe, アントニオ・エス・クラッツ−ユーライブ",2001-03-21,2002-03-20,2002-12-13,,https://patents.google.com/patent/JP2002359981A/en,
JP-2002278827-A,Memory managing system for common memory ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Barry J Oldfield, Robert A Rust, バリー・ジェイ・オールドフィールド, ロバート・エー・ラスト",2001-03-14,2002-01-17,2002-09-27,,https://patents.google.com/patent/JP2002278827A/en,
JP-2002307756-A,Method for printing image on surface of medium ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John M Baron, ジョン・エム・バロン",2001-02-02,2002-02-01,2002-10-23,,https://patents.google.com/patent/JP2002307756A/en,
JP-2003152771-A,Method for modeling subscriber usage ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","N Lee Rhodes, エヌ・リー・ロデス",2001-07-31,2002-07-18,2003-05-23,,https://patents.google.com/patent/JP2003152771A/en,
JP-2003003102-A,Ink set for graphic art ink jet image printer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kai-Kong Iu, Zeying Ma, Rodney D Stramel, Shungqiong Yue, カイ・コン・イウ, シュンキオン・ユエ, ゼイン・マ, ロドニー・ディー・ストラメル",2001-03-21,2002-03-22,2003-01-08,,https://patents.google.com/patent/JP2003003102A/en,
JP-2003043970-A,Method for using advertisement having profile for characteristic extraction by device in wireless network ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Peter Macer, James Thomas Edward Mcdonnell, Salil V Pradhan, John Deryk Waters, サリル・ヴィ・プラドハン, ジェームズ・トーマス・エドワード・マクドネル, ジョン・デリック・ウォーターズ, ピーター・メイサー",2001-04-27,2002-04-18,2003-02-14,,https://patents.google.com/patent/JP2003043970A/en,
JP-2002333961-A,Method for using print service ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael D Whitmarsh, ミッシェル・ディー・ホワイトマルシュ",2001-01-31,2002-01-31,2002-11-22,,https://patents.google.com/patent/JP2002333961A/en,
JP-2003116030-A,Image capturing apparatus ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John M Baron, ジョン・エム・バロン",2001-08-20,2002-08-19,2003-04-18,,https://patents.google.com/patent/JP2003116030A/en,
JP-2002008368-A,Writing circuit for large-sized mram array ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kenneth J Eldredge, Frederick A Perner, Lung T Tran, ケネス・ジェイ・エルドレッジ, フレデリック・エイ・パーナー, ラング・ティー・トラン",2000-05-03,2001-05-01,2002-01-11,,https://patents.google.com/patent/JP2002008368A/en,
JP-2002284424-A,"Image forming device, method of controlling medium diverter of it ","Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Will Fetherolf, Curtis Gregory Kelsay, ウィル・フェザロルフ, カーティス・グレゴリー・ケルセイ",2001-01-12,2002-01-10,2002-10-03,,https://patents.google.com/patent/JP2002284424A/en,
JP-2003114775-A,Device for using job ticket for general purpose xml data base ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ward Foster, Kenneth L Oakeson, Shell S Simpson, Brian A Volkoff, ケネス・エル・オークソン, シェル・エス・シンプソン, ブライアン・エー・ヴォルコフ, ワード・フォスター",2001-06-05,2002-05-22,2003-04-18,,https://patents.google.com/patent/JP2003114775A/en,
JP-2002232409-A,Method and device for detecting digital data pattern ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","G Mayer Robert, J Elliot Steven, T Tauscher Tammy, スチーブン・ジェイ・エリオット, タミー・ティー・タウシャー, ロバート・ジー・メイヤ",2001-01-18,2001-10-29,2002-08-16,,https://patents.google.com/patent/JP2002232409A/en,
JP-2001318904-A,System and method for distributing storage device controller task ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","B Jacobsen Michael, マイケル・ビー・ヤコブソン",2000-04-13,2001-03-30,2001-11-16,,https://patents.google.com/patent/JP2001318904A/en,
JP-2003158655-A,Image pickup device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David Arthur Grosvenor, Andrew Arthur Hunter, アンドリュー・アーサー・ハンター, デヴィッド・アーサー・グロスヴェーナー",2001-07-27,2002-07-26,2003-05-30,,https://patents.google.com/patent/JP2003158655A/en,
JP-2002347984-A,System and method for detecting number of printing medium sheets ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ryan H Kolodziej, リャン・エイチ・コロジィー",2001-03-22,2002-03-18,2002-12-04,,https://patents.google.com/patent/JP2002347984A/en,
JP-2003173255-A,System and method for dynamically patching code ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Evelyn Duesterwald, Stefan M Freudenberger, エバリン・デュエスターワルド, ステファン・エム・フリューデンバーガー",2001-11-29,2002-11-29,2003-06-20,,https://patents.google.com/patent/JP2003173255A/en,
JP-2002163886-A,Short circuit permissible cross array ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Anthony, Frederick A Perner, トーマス・シー・アンソニー, フレデリック・エイ・パーナー",2000-09-15,2001-09-11,2002-06-07,,https://patents.google.com/patent/JP2002163886A/en,
JP-2003208786-A,Magnetoresistive random access memory (mram) with on- chip automatic determination of optimized write current method and apparatus ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Frederick A Perner, フレデリック・エイ・パーナー",2002-01-10,2002-11-26,2003-07-25,,https://patents.google.com/patent/JP2003208786A/en,
JP-2002292875-A,Integrated control of power delivery to jetting resistor for ink jet printhead assembly ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jeffery S Beck, George H Corrigan Iii, Dennis J Schloeman, エス  ベック ジェフェリー, エイチ  コリガン  サード ジョージ, ジェイ  シェロイマン デニス",2001-03-15,2002-03-15,2002-10-09,,https://patents.google.com/patent/JP2002292875A/en,
JP-2002056665-A,Magnetically stable magneto-resistive memory element ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Anthony, トーマス・シー・アンソニー",2000-06-20,2001-05-25,2002-02-22,,https://patents.google.com/patent/JP2002056665A/en,
JP-2002342128-A,Method to extract health of service from host machine ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Doug Grumann, R Lander Steven, E Turicchi Thomas Jr, スティーブン・アール・ランダー, ダグ・グルマン, トーマス・イー・トゥリッチ・ジュニア",2001-05-03,2002-03-12,2002-11-29,,https://patents.google.com/patent/JP2002342128A/en,
JP-2002204282-A,Communication system and method for allocating memory thereof ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Russell Campbell, Todd A Fischer, Patrick W Fulghum, Paul R Sorenson, James G Wendt, ジェイムズ・ジー・ウエント, トド・エイ・フィッシャー, パトリック・ダブリュー・ファルガム, ポール・アール・ソーレンソン, ラッセル・キャンプベル",1991-03-04,2001-10-17,2002-07-19,,https://patents.google.com/patent/JP2002204282A/en,
