search URL:,https://patents.google.com/?assignee=Dell&oq=assignee:%28Dell%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5809311-A,System and method for providing centralized backup power in a computer system ,"Dell U.S.A., L.P.",Craig Steven Jones,1994-07-14,1996-06-14,1998-09-15,1998-09-15,https://patents.google.com/patent/US5809311A/en,https://patentimages.storage.googleapis.com/95/45/87/77c558561b20dd/US5809311-drawings-page-2.png
US-5592072-A,High performance dual section voltage regulator ,"Dell Usa, L.P.",Alan E. Brown,1995-01-24,1995-01-24,1997-01-07,1997-01-07,https://patents.google.com/patent/US5592072A/en,https://patentimages.storage.googleapis.com/5f/74/56/b4b74d53f1c8ec/US5592072-drawings-page-2.png
US-6311175-B1,System and method for generating performance models of complex information technology systems ,Perot Systems Corp.,"Pieter Willem Adriaans, Arno Jan Knobbe, Marc Gathier",1998-03-06,1998-03-06,2001-10-30,2001-10-30,https://patents.google.com/patent/US6311175B1/en,https://patentimages.storage.googleapis.com/d7/9c/4d/79c39aef9f5e76/US6311175-drawings-page-2.png
US-5791498-A,Rack mount mechanism having an angled bar-nut ,"Dell U.S.A., L.P.",Richard S. Mills,1997-01-21,1997-01-21,1998-08-11,1998-08-11,https://patents.google.com/patent/US5791498A/en,https://patentimages.storage.googleapis.com/02/d5/7a/03f4d163ad9c0b/US5791498-drawings-page-2.png
US-5652695-A,Hard drive carrier design permitting floating retention of a connector assembly to facilitate blind mating of the connector assembly in a hard drive bay ,"Dell Usa, L.P.",Ty Schmitt,1995-05-05,1995-05-05,1997-07-29,1997-07-29,https://patents.google.com/patent/US5652695A/en,https://patentimages.storage.googleapis.com/c9/d7/60/c285b21b3c7396/US5652695-drawings-page-2.png
US-5579528-A,Computer system employing docking bay with spring loaded connector pins and file coherency method ,"Dell Usa, L.P.",David S. Register,1991-12-31,1995-04-03,1996-11-26,1996-11-26,https://patents.google.com/patent/US5579528A/en,https://patentimages.storage.googleapis.com/ea/ea/67/acb65ac68416b9/US5579528-drawings-page-2.png
US-6157532-A,Computer system access panel having a biased cover latching mechanism ,"Dell Usa, L.P.","Stephen Cook, John Jeffries, Karl Steffes",1997-10-24,2000-02-15,2000-12-05,2000-12-05,https://patents.google.com/patent/US6157532A/en,https://patentimages.storage.googleapis.com/pages/US6157532-1.png
US-6571354-B1,Method and apparatus for storage unit replacement according to array priority ,"Dell Products, L.P.","Ronald L. Parks, Alastair Taylor, James A. Taylor",1999-12-15,1999-12-15,2003-05-27,2003-05-27,https://patents.google.com/patent/US6571354B1/en,https://patentimages.storage.googleapis.com/b1/cb/69/280a36dc431144/US6571354-drawings-page-2.png
US-5854937-A,Method for reprogramming flash ROM in a personal computer implementing an EISA bus system ,"Dell U.S.A., L.P.",James S. Woodward,1994-04-06,1996-09-11,1998-12-29,1998-12-29,https://patents.google.com/patent/US5854937A/en,https://patentimages.storage.googleapis.com/a1/44/61/83ef824094bebb/US5854937-drawings-page-2.png
US-6058009-A,Computer with improved internal cooling system ,"Dell Usa, L.P.","Charles D. Hood, III, James Utz",1998-07-14,1998-07-14,2000-05-02,2000-05-02,https://patents.google.com/patent/US6058009A/en,https://patentimages.storage.googleapis.com/c9/da/b9/1c7962a7469a4d/US6058009-drawings-page-2.png
US-5812356-A,Computer docking system having an electromagnetic lock ,"Dell U.S.A., L.P.",Clint H. O'Connor,1996-08-14,1996-08-14,1998-09-22,1998-09-22,https://patents.google.com/patent/US5812356A/en,https://patentimages.storage.googleapis.com/5e/b0/18/397956aea4b709/US5812356-drawings-page-2.png
US-5452184-A,Multi-position PC board fastener with grounding element ,"Dell Usa, L.P.","Erica Scholder, Kevin Troy, Karl Steffes",1994-02-22,1995-04-18,1995-09-19,1995-09-19,https://patents.google.com/patent/US5452184A/en,https://patentimages.storage.googleapis.com/18/16/a1/48f1a1dd4c9dd6/US5452184-drawings-page-2.png
US-6125035-A,Heat sink assembly with rotating heat pipe ,"Dell Usa, L.P.","Charles D. Hood, III, Peter Liu",1998-10-13,1998-10-13,2000-09-26,2000-09-26,https://patents.google.com/patent/US6125035A/en,https://patentimages.storage.googleapis.com/e4/ab/d3/f461bf06d17a08/US6125035-drawings-page-2.png
US-5623869-A,Laptop table for portable computers ,Dell Computer Corporation,"David L. Moss, Erica J. Scholder",1996-01-25,1996-01-25,1997-04-29,1997-04-29,https://patents.google.com/patent/US5623869A/en,https://patentimages.storage.googleapis.com/9d/81/b1/78c6f38b53aef8/US5623869-drawings-page-2.png
US-5691504-A,Multilayer computer chassis having integral circuit board mounting and grounding structure ,"Dell Usa, L.P.","Steven L. Sands, George Thomas Holt",1995-05-05,1995-05-05,1997-11-25,1997-11-25,https://patents.google.com/patent/US5691504A/en,https://patentimages.storage.googleapis.com/48/47/2b/bc6e99790c2525/US5691504-drawings-page-2.png
US-6259605-B1,Front accessible computer and chassis ,"Dell Usa, L.P.",Ty Schmitt,1998-12-22,1998-12-22,2001-07-10,2001-07-10,https://patents.google.com/patent/US6259605B1/en,https://patentimages.storage.googleapis.com/38/77/75/a0bf38722a3562/US6259605-drawings-page-2.png
US-6421723-B1,Method and system for establishing a storage area network configuration ,Dell Products L.P.,Ahmad Hassan Tawil,1999-06-11,1999-06-11,2002-07-16,2002-07-16,https://patents.google.com/patent/US6421723B1/en,https://patentimages.storage.googleapis.com/c7/65/0c/d4c84e2bc620dc/US6421723-drawings-page-2.png
US-5625534-A,Portable computer having a data card reader apparatus associated therewith ,Dell Computer Corporation,"Ken P. Okaya, Bryan Howell",1995-05-12,1995-05-12,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625534A/en,https://patentimages.storage.googleapis.com/db/8e/70/ad634508faebc1/US5625534-drawings-page-2.png
US-5584396-A,Sliding pivoting storage apparatus ,Dell Usa Lp,Ty Schmitt,1995-05-17,1995-05-17,1996-12-17,1996-12-17,https://patents.google.com/patent/US5584396A/en,https://patentimages.storage.googleapis.com/3c/0d/b2/9e67a619120f0a/US5584396-drawings-page-2.png
US-5852545-A,Detachable electrical and mechanical mounting mechanism for snap mounting computer speakers ,"Dell Usa, L.P.",Ruby Pan-Ratzlaff,1995-05-24,1997-07-10,1998-12-22,1998-12-22,https://patents.google.com/patent/US5852545A/en,https://patentimages.storage.googleapis.com/c4/2e/00/ae2125a937e368/US5852545-drawings-page-2.png
US-6560726-B1,Method and system for automated technical support for computers ,"Dell Usa, L.P.","Thomas Vrhel, Jr., Gary D. Huber",1999-08-19,1999-08-19,2003-05-06,2003-05-06,https://patents.google.com/patent/US6560726B1/en,https://patentimages.storage.googleapis.com/d1/cb/30/d9dd3b7bc3809a/US6560726-drawings-page-4.png
US-6035350-A,Detachable I/O device with built-in RF/IR functionality to facilitate remote audio-visual presentation ,"Dell Usa, L.P.","N. Deepak Swamy, Robert L. McMahan",1997-01-21,1997-01-21,2000-03-07,2000-03-07,https://patents.google.com/patent/US6035350A/en,https://patentimages.storage.googleapis.com/70/36/27/70cfc91ecb7e73/US6035350-drawings-page-7.png
US-6327706-B1,Method of installing software on and/or testing a computer system ,"Dell Usa, L.P.","Richard D. Amberg, Roger Wong, Michael Lynch",1998-04-08,1999-04-08,2001-12-04,2001-12-04,https://patents.google.com/patent/US6327706B1/en,https://patentimages.storage.googleapis.com/10/69/24/c6515048b5009f/US6327706-drawings-page-2.png
US-5777848-A,Power supply mounting assembly for electronic equipment ,Dell Computer Corporation,"Andrew McAnally, Stephen Cook",1996-12-20,1996-12-20,1998-07-07,1998-07-07,https://patents.google.com/patent/US5777848A/en,https://patentimages.storage.googleapis.com/b3/3b/b9/9a633f946a6eda/US5777848-drawings-page-2.png
US-6591418-B2,Factory software management system ,"Dell U.S.A., L.P.","Joe Bryan, Steve Romohr, Jon Boede, Gaston Barajas, Paul J. Maia",1999-03-26,1999-03-26,2003-07-08,2003-07-08,https://patents.google.com/patent/US6591418B2/en,https://patentimages.storage.googleapis.com/cb/ba/c1/7a3cbeeced956b/US6591418-drawings-page-2.png
US-6040981-A,Method and apparatus for a power supply cam with integrated cooling fan ,"Dell Usa, L.P.","Ty Schmitt, Vibora Sim",1999-01-26,1999-01-26,2000-03-21,2000-03-21,https://patents.google.com/patent/US6040981A/en,https://patentimages.storage.googleapis.com/df/84/c2/4a6aba054c1d17/US6040981-drawings-page-4.png
US-5740241-A,T1 channel bank control process and apparatus ,Carrier Access Corporation,"Roger L. Koenig, Thomas Bullington, Phillip Clark",1995-05-12,1995-05-12,1998-04-14,1998-04-14,https://patents.google.com/patent/US5740241A/en,https://patentimages.storage.googleapis.com/77/00/2f/b93edf0d04b7b4/US5740241-drawings-page-2.png
US-6038128-A,Computer and computer/docking assembly with improved internal cooling ,"Dell U.S.A., L.P.","Charles D. Hood, III, James Utz",1998-07-14,1998-07-14,2000-03-14,2000-03-14,https://patents.google.com/patent/US6038128A/en,https://patentimages.storage.googleapis.com/ce/f8/37/9d5eb117de03db/US6038128-drawings-page-3.png
US-6636983-B1,Method and system for uniform resource locator status tracking ,Andrew E. Levi,Andrew E. Levi,1999-10-07,2000-05-09,2003-10-21,2003-10-21,https://patents.google.com/patent/US6636983B1/en,https://patentimages.storage.googleapis.com/7c/05/c9/b2dd2c33e52e8f/US06636983-20031021-D00000.png
US-5828549-A,Combination heat sink and air duct for cooling processors with a series air flow ,"Dell U.S.A., L.P.","Jerry Gandre, Ty Schmitt",1996-10-08,1996-10-08,1998-10-27,1998-10-27,https://patents.google.com/patent/US5828549A/en,https://patentimages.storage.googleapis.com/a4/b9/75/1dcae3c5f02087/US5828549-drawings-page-2.png
US-5825616-A,Media module locking and ejecting mechanism ,"Dell Usa, L.P.","Bryan F. Howell, John P. Busch, Kenneth R. Haven, Tim O. Lau",1997-01-21,1997-01-21,1998-10-20,1998-10-20,https://patents.google.com/patent/US5825616A/en,https://patentimages.storage.googleapis.com/40/fd/b8/60d1e30e8719e2/US5825616-drawings-page-2.png
US-7016864-B1,Interactive upsell advisor method and apparatus for internet applications ,"Dell Usa, L.P.","John W. Notz, Andrew Hefele",1999-04-09,1999-04-09,2006-03-21,2006-03-21,https://patents.google.com/patent/US7016864B1/en,https://patentimages.storage.googleapis.com/44/a5/17/ea64e8c1631d64/US7016864-drawings-page-2.png
US-5510806-A,Portable computer having an LCD projection display system ,"Dell Usa, L.P.",John P. Busch,1993-10-28,1995-06-19,1996-04-23,1996-04-23,https://patents.google.com/patent/US5510806A/en,https://patentimages.storage.googleapis.com/8b/b4/4e/a5fd5e977e47db/US5510806-drawings-page-2.png
US-5430641-A,Synchronously switching inverter and regulator ,"Dell Usa, L.P.",Barry K. Kates,1992-04-27,1994-02-07,1995-07-04,1995-07-04,https://patents.google.com/patent/US5430641A/en,https://patentimages.storage.googleapis.com/15/c2/4c/7505d78c13a308/US5430641-drawings-page-2.png
US-6392637-B2,Computer system having a configurable touchpad-mouse button combination ,"Dell Usa, L.P.","Reynold Liao, Sean O'Neal",1998-08-13,1998-08-13,2002-05-21,2002-05-21,https://patents.google.com/patent/US6392637B2/en,https://patentimages.storage.googleapis.com/45/5b/fa/3cc662ad216e75/US6392637-drawings-page-2.png
US-5530960-A,Disk drive controller accepting first commands for accessing composite drives and second commands for individual diagnostic drive control wherein commands are transparent to each other ,"Dell Usa, L.P.","Terry J. Parks, Kenneth L. Jeffries, Craig S. Jones",1991-12-17,1994-04-06,1996-06-25,1996-06-25,https://patents.google.com/patent/US5530960A/en,https://patentimages.storage.googleapis.com/7d/12/f5/3cd3e1d91960c3/US5530960-drawings-page-2.png
US-5918039-A,Method and apparatus for display of windowing application programs on a terminal ,"Wyse Technology, Inc.","Randy Buswell, Carol A. Fox, Bill Gay, Sui M. Lam, Curtis Schwebke, Yih-Shyoun Wey",1995-12-29,1995-12-29,1999-06-29,1999-06-29,https://patents.google.com/patent/US5918039A/en,https://patentimages.storage.googleapis.com/19/e2/d4/4c663ae4953fb3/US5918039-drawings-page-2.png
US-5699226-A,Computer docking station having interchangeable receivers configured for docking various sized portable computers ,"Dell U.S.A., L.P.",Christopher Cavello,1996-02-13,1996-02-13,1997-12-16,1997-12-16,https://patents.google.com/patent/US5699226A/en,https://patentimages.storage.googleapis.com/dc/cf/64/32bedf722bb6e5/US5699226-drawings-page-2.png
US-6130813-A,Protection circuit for electronic devices ,"Dell U.S.A., L.P.","Barry K. Kates, John A. Cummings",1999-01-11,1999-01-11,2000-10-10,2000-10-10,https://patents.google.com/patent/US6130813A/en,https://patentimages.storage.googleapis.com/35/fa/37/26b2399e38618d/US6130813-drawings-page-2.png
US-5818691-A,Portable computer docking system with push to engage and push to disengage connection module ,"Dell Usa, L.P.","Robert L. McMahan, Sergey G. Podwalny",1997-01-21,1997-01-21,1998-10-06,1998-10-06,https://patents.google.com/patent/US5818691A/en,https://patentimages.storage.googleapis.com/3b/a8/b3/c0b94b6fcfd27c/US5818691-drawings-page-2.png
US-6321262-B1,System and method for identification and streamlined access to online services ,"Dell Usa, L.P.",David S. Springer,1999-02-04,1999-02-04,2001-11-20,2001-11-20,https://patents.google.com/patent/US6321262B1/en,https://patentimages.storage.googleapis.com/cd/c6/30/de6664b3dbfd3c/US6321262-drawings-page-2.png
US-6975638-B1,Interleaved weighted fair queuing mechanism and system ,"Force10 Networks, Inc.","Yao-Min Chen, Heeloo Chung, Zhijun Tong, Eugene Lee",2000-10-13,2000-10-13,2005-12-13,2005-12-13,https://patents.google.com/patent/US6975638B1/en,https://patentimages.storage.googleapis.com/US6975638B1/US06975638-20051213-D00000.png
US-5691742-A,Software battery gauge for portable computers ,"Dell U.S.A., L.P.","Clint H. O'Connor, John J. Pearce",1995-05-24,1995-05-24,1997-11-25,1997-11-25,https://patents.google.com/patent/US5691742A/en,https://patentimages.storage.googleapis.com/25/b0/d4/49936f3bf0a5d1/US5691742-drawings-page-2.png
US-6259601-B1,Apparatus for providing docking station assisted cooling of a portable computer ,"Dell Usa, L.P.","Christopher Michael Jaggers, Cassius Joseph Mullen, David William Grunow",1999-09-30,1999-09-30,2001-07-10,2001-07-10,https://patents.google.com/patent/US6259601B1/en,https://patentimages.storage.googleapis.com/fa/cb/fe/ef83f62e6ba2e2/US6259601-drawings-page-2.png
US-5809262-A,Commonly housed multiple processor type computing system and method of manufacturing the same ,"Dell U.S.A., L.P.",Bruce Potter,1995-05-17,1996-08-30,1998-09-15,1998-09-15,https://patents.google.com/patent/US5809262A/en,https://patentimages.storage.googleapis.com/9d/c2/13/1d9ae52d25eb07/US5809262-drawings-page-2.png
US-5790489-A,Smart compact disk including a processor and a transmission element ,"Dell Usa, L.P.",Clint H. O'Connor,1997-01-21,1997-01-21,1998-08-04,1998-08-04,https://patents.google.com/patent/US5790489A/en,https://patentimages.storage.googleapis.com/a2/24/f0/28d1e4b47f24b2/US5790489-drawings-page-2.png
US-5309031-A,Battery replacement system for battery-powered digital data handling devices ,"Dell Usa, L.P.","Gregory N. Stewart, John P. Busch",1989-04-14,1991-04-22,1994-05-03,1994-05-03,https://patents.google.com/patent/US5309031A/en,https://patentimages.storage.googleapis.com/49/09/26/c5d6d03a8f1a9c/US5309031-drawings-page-2.png
US-5575546-A,Apparatus for retention of computer expansion cards and filler panels ,"Dell U.S.A., L.P.",Timothy Radloff,1995-07-21,1995-07-21,1996-11-19,1996-11-19,https://patents.google.com/patent/US5575546A/en,https://patentimages.storage.googleapis.com/a4/9e/71/52cc5164e880af/US5575546-drawings-page-2.png
US-5572660-A,System and method for selective write-back caching within a disk array subsystem ,"Dell Usa, L.P.",Craig S. Jones,1993-10-27,1995-11-13,1996-11-05,1996-11-05,https://patents.google.com/patent/US5572660A/en,https://patentimages.storage.googleapis.com/17/c7/15/85024a32a78fcf/US5572660-drawings-page-2.png
US-5457480-A,Integrated mouse and numerical keypad device ,Dell Usa,Nikolas White,1994-10-03,1994-10-03,1995-10-10,1995-10-10,https://patents.google.com/patent/US5457480A/en,https://patentimages.storage.googleapis.com/ab/ac/64/e0c4dc8e0e8300/US5457480-drawings-page-2.png
US-5593322-A,Leadless high density connector ,"Dell Usa, L.P.","Deepak Swamy, Victor Pecone",1995-01-17,1995-01-17,1997-01-14,1997-01-14,https://patents.google.com/patent/US5593322A/en,https://patentimages.storage.googleapis.com/44/af/b4/fdcc22f39fbb02/US5593322-drawings-page-2.png
